,date,datatype,value,county_fips
20099,2016-02-02T00:00:00,TMIN,-1.9000000000000001,36055
20100,2016-02-03T00:00:00,PRCP,17.05454545454546,36055
20101,2016-02-03T00:00:00,TAVG,8.1,36055
20102,2016-02-03T00:00:00,TMAX,14.45,36055
20103,2016-02-03T00:00:00,TMIN,2.2,36055
20104,2016-02-04T00:00:00,PRCP,0.4454545454545455,36055
20105,2016-02-04T00:00:00,TAVG,4.9,36055
20106,2016-02-04T00:00:00,TMAX,8.35,36055
20107,2016-02-04T00:00:00,TMIN,0.3,36055
20108,2016-02-05T00:00:00,PRCP,0.32,36055
20109,2016-02-05T00:00:00,TAVG,0.0,36055
20110,2016-02-05T00:00:00,TMAX,1.9500000000000002,36055
20111,2016-02-05T00:00:00,TMIN,-3.0,36055
20112,2016-02-06T00:00:00,PRCP,0.0,36055
20113,2016-02-06T00:00:00,TAVG,-0.2,36055
20114,2016-02-06T00:00:00,TMAX,3.85,36055
20115,2016-02-06T00:00:00,TMIN,-3.3,36055
20116,2016-02-07T00:00:00,PRCP,0.0,36055
20117,2016-02-07T00:00:00,TAVG,1.5,36055
20118,2016-02-07T00:00:00,TMAX,8.600000000000001,36055
20119,2016-02-07T00:00:00,TMIN,-3.55,36055
20120,2016-02-08T00:00:00,PRCP,0.1,36055
20121,2016-02-08T00:00:00,TAVG,3.8,36055
20122,2016-02-08T00:00:00,TMAX,5.85,36055
20123,2016-02-08T00:00:00,TMIN,0.3,36055
20124,2016-02-09T00:00:00,PRCP,0.9285714285714286,36055
20125,2016-02-09T00:00:00,TAVG,2.1,36055
20126,2016-02-09T00:00:00,TMAX,5.0,36055
20127,2016-02-09T00:00:00,TMIN,-0.55,36055
20128,2016-02-10T00:00:00,PRCP,1.1222222222222222,36055
20129,2016-02-10T00:00:00,TAVG,-0.7,36055
20130,2016-02-10T00:00:00,TMAX,0.6,36055
20131,2016-02-10T00:00:00,TMIN,-7.1499999999999995,36055
20132,2016-02-11T00:00:00,PRCP,2.142857142857143,36055
20133,2016-02-11T00:00:00,TAVG,-9.7,36055
20134,2016-02-11T00:00:00,TMAX,-6.05,36055
20135,2016-02-11T00:00:00,TMIN,-13.0,36055
20136,2016-02-12T00:00:00,PRCP,1.3699999999999999,36055
20137,2016-02-12T00:00:00,TAVG,-8.4,36055
20138,2016-02-12T00:00:00,TMAX,-2.45,36055
20139,2016-02-12T00:00:00,TMIN,-13.0,36055
20140,2016-02-13T00:00:00,PRCP,1.7375,36055
20141,2016-02-13T00:00:00,TAVG,-14.2,36055
20142,2016-02-13T00:00:00,TMAX,-6.9,36055
20143,2016-02-13T00:00:00,TMIN,-19.95,36055
20144,2016-02-14T00:00:00,PRCP,2.1857142857142855,36055
20145,2016-02-14T00:00:00,TAVG,-18.6,36055
20146,2016-02-14T00:00:00,TMAX,-11.3,36055
20147,2016-02-14T00:00:00,TMIN,-23.25,36055
20148,2016-02-15T00:00:00,PRCP,0.0375,36055
20149,2016-02-15T00:00:00,TAVG,-11.1,36055
20150,2016-02-15T00:00:00,TMAX,-2.7,36055
20151,2016-02-15T00:00:00,TMIN,-19.15,36055
20152,2016-02-16T00:00:00,PRCP,24.61111111111111,36055
20153,2016-02-16T00:00:00,TAVG,-1.8,36055
20154,2016-02-16T00:00:00,TMAX,0.55,36055
20155,2016-02-16T00:00:00,TMIN,-3.85,36055
20156,2016-02-17T00:00:00,PRCP,10.177777777777777,36055
20157,2016-02-17T00:00:00,TAVG,-0.9,36055
20158,2016-02-17T00:00:00,TMAX,0.3,36055
20159,2016-02-17T00:00:00,TMIN,-6.05,36055
20160,2016-02-18T00:00:00,PRCP,0.7333333333333334,36055
20161,2016-02-18T00:00:00,TAVG,-7.5,36055
20162,2016-02-18T00:00:00,TMAX,-3.5500000000000003,36055
20163,2016-02-18T00:00:00,TMIN,-14.15,36055
20164,2016-02-19T00:00:00,PRCP,0.23333333333333334,36055
20165,2016-02-19T00:00:00,TAVG,-6.8,36055
20166,2016-02-19T00:00:00,TMAX,3.85,36055
20167,2016-02-19T00:00:00,TMIN,-15.8,36055
20168,2016-02-20T00:00:00,PRCP,2.54,36055
20169,2016-02-20T00:00:00,TAVG,7.3,36055
20170,2016-02-20T00:00:00,TMAX,14.45,36055
20171,2016-02-20T00:00:00,TMIN,2.25,36055
20172,2016-02-21T00:00:00,PRCP,0.0,36055
20173,2016-02-21T00:00:00,TAVG,4.2,36055
20174,2016-02-21T00:00:00,TMAX,6.699999999999999,36055
20175,2016-02-21T00:00:00,TMIN,-1.35,36055
20176,2016-02-22T00:00:00,PRCP,0.0,36055
20177,2016-02-22T00:00:00,TAVG,-1.4,36055
20178,2016-02-22T00:00:00,TMAX,1.4,36055
20179,2016-02-22T00:00:00,TMIN,-7.449999999999999,36055
20180,2016-02-23T00:00:00,PRCP,0.0,36055
20181,2016-02-23T00:00:00,TAVG,-4.1,36055
20182,2016-02-23T00:00:00,TMAX,3.05,36055
20183,2016-02-23T00:00:00,TMIN,-11.05,36055
20184,2016-02-24T00:00:00,PRCP,10.86,36055
20185,2016-02-24T00:00:00,TAVG,1.2,36055
20186,2016-02-24T00:00:00,TMAX,2.8,36055
20187,2016-02-24T00:00:00,TMIN,-0.25000000000000006,36055
20188,2016-02-25T00:00:00,PRCP,13.76,36055
20189,2016-02-25T00:00:00,TAVG,2.5,36055
20190,2016-02-25T00:00:00,TMAX,5.25,36055
20191,2016-02-25T00:00:00,TMIN,-3.0,36055
20192,2016-02-26T00:00:00,PRCP,1.98,36055
20193,2016-02-26T00:00:00,TAVG,-4.9,36055
20194,2016-02-26T00:00:00,TMAX,-1.9000000000000001,36055
20195,2016-02-26T00:00:00,TMIN,-8.55,36055
20196,2016-02-27T00:00:00,PRCP,0.08333333333333333,36055
20197,2016-02-27T00:00:00,TAVG,-2.1,36055
20198,2016-02-27T00:00:00,TMAX,5.0,36055
20199,2016-02-27T00:00:00,TMIN,-7.15,36055
20200,2016-02-28T00:00:00,PRCP,0.0,36055
20201,2016-02-28T00:00:00,TAVG,7.9,36055
20202,2016-02-28T00:00:00,TMAX,16.4,36055
20203,2016-02-28T00:00:00,TMIN,2.75,36055
20204,2016-02-29T00:00:00,PRCP,0.8625,36055
20205,2016-02-29T00:00:00,TAVG,8.1,36055
20206,2016-02-29T00:00:00,TMAX,13.9,36055
20207,2016-02-29T00:00:00,TMIN,-2.7,36055
20208,2016-03-01T00:00:00,PRCP,0.17777777777777778,36055
20209,2016-03-01T00:00:00,TAVG,-3.3,36055
20210,2016-03-01T00:00:00,TMAX,-0.25,36055
20211,2016-03-01T00:00:00,TMIN,-6.35,36055
20212,2016-03-02T00:00:00,PRCP,1.9857142857142855,36055
20213,2016-03-02T00:00:00,TAVG,-4.4,36055
20214,2016-03-02T00:00:00,TMAX,-0.55,36055
20215,2016-03-02T00:00:00,TMIN,-8.0,36055
20216,2016-03-03T00:00:00,PRCP,0.39999999999999997,36055
20217,2016-03-03T00:00:00,TAVG,-6.1,36055
20218,2016-03-03T00:00:00,TMAX,-1.9,36055
20219,2016-03-03T00:00:00,TMIN,-9.399999999999999,36055
20220,2016-03-04T00:00:00,PRCP,0.0,36055
20221,2016-03-04T00:00:00,TAVG,-3.4,36055
20222,2016-03-04T00:00:00,TMAX,0.8500000000000001,36055
20223,2016-03-04T00:00:00,TMIN,-7.449999999999999,36055
20224,2016-03-05T00:00:00,PRCP,0.0,36055
20225,2016-03-05T00:00:00,TAVG,-4.2,36055
20226,2016-03-05T00:00:00,TMAX,0.55,36055
20227,2016-03-05T00:00:00,TMIN,-9.7,36055
20228,2016-03-06T00:00:00,PRCP,0.0,36055
20229,2016-03-06T00:00:00,TAVG,-1.7,36055
20230,2016-03-06T00:00:00,TMAX,4.4,36055
20231,2016-03-06T00:00:00,TMIN,-8.85,36055
20232,2016-03-07T00:00:00,PRCP,0.0,36055
20233,2016-03-07T00:00:00,TAVG,6.3,36055
20234,2016-03-07T00:00:00,TMAX,13.3,36055
20235,2016-03-07T00:00:00,TMIN,-2.45,36055
20236,2016-03-08T00:00:00,PRCP,0.0,36055
20237,2016-03-08T00:00:00,TAVG,9.6,36055
20238,2016-03-08T00:00:00,TMAX,19.15,36055
20239,2016-03-08T00:00:00,TMIN,0.0,36055
20240,2016-03-09T00:00:00,PRCP,0.7374999999999999,36055
20241,2016-03-09T00:00:00,TAVG,15.6,36055
20242,2016-03-09T00:00:00,TMAX,24.15,36055
20243,2016-03-09T00:00:00,TMIN,5.800000000000001,36055
20244,2016-03-10T00:00:00,PRCP,7.51111111111111,36055
20245,2016-03-10T00:00:00,TAVG,14.8,36055
20246,2016-03-10T00:00:00,TMAX,16.65,36055
20247,2016-03-10T00:00:00,TMIN,7.25,36055
20248,2016-03-11T00:00:00,PRCP,4.044444444444444,36055
20249,2016-03-11T00:00:00,TAVG,5.7,36055
20250,2016-03-11T00:00:00,TMAX,8.05,36055
20251,2016-03-11T00:00:00,TMIN,-0.8,36055
20252,2016-03-12T00:00:00,PRCP,0.0375,36055
20253,2016-03-12T00:00:00,TMAX,17.2,36055
20254,2016-01-01T00:00:00,PRCP,0.15,36059
20255,2016-01-02T00:00:00,PRCP,0.15,36059
20256,2016-01-03T00:00:00,PRCP,0.0,36059
20257,2016-01-04T00:00:00,PRCP,0.0,36059
20258,2016-01-05T00:00:00,PRCP,0.0,36059
20259,2016-01-06T00:00:00,PRCP,0.0,36059
20260,2016-01-07T00:00:00,PRCP,0.0,36059
20261,2016-01-08T00:00:00,PRCP,0.0,36059
20262,2016-01-09T00:00:00,PRCP,0.0,36059
20263,2016-01-10T00:00:00,PRCP,22.85,36059
20264,2016-01-11T00:00:00,PRCP,11.5,36059
20265,2016-01-12T00:00:00,PRCP,0.0,36059
20266,2016-01-13T00:00:00,PRCP,0.15,36059
20267,2016-01-14T00:00:00,PRCP,0.0,36059
20268,2016-01-15T00:00:00,PRCP,0.0,36059
20269,2016-01-16T00:00:00,PRCP,8.133333333333333,36059
20270,2016-01-17T00:00:00,PRCP,0.5,36059
20271,2016-01-18T00:00:00,PRCP,2.1999999999999997,36059
20272,2016-01-19T00:00:00,PRCP,0.0,36059
20273,2016-01-20T00:00:00,PRCP,0.0,36059
20274,2016-01-21T00:00:00,PRCP,0.0,36059
20275,2016-01-22T00:00:00,PRCP,0.0,36059
20276,2016-01-23T00:00:00,PRCP,12.133333333333333,36059
20277,2016-01-24T00:00:00,PRCP,42.05,36059
20278,2016-01-25T00:00:00,PRCP,0.0,36059
20279,2016-01-26T00:00:00,PRCP,0.0,36059
20280,2016-01-27T00:00:00,PRCP,0.19999999999999998,36059
20281,2016-01-28T00:00:00,PRCP,0.0,36059
20282,2016-01-29T00:00:00,PRCP,0.0,36059
20283,2016-01-30T00:00:00,PRCP,0.0,36059
20284,2016-01-31T00:00:00,PRCP,0.0,36059
20285,2016-02-01T00:00:00,PRCP,0.0,36059
20286,2016-02-02T00:00:00,PRCP,0.5333333333333333,36059
20287,2016-02-03T00:00:00,PRCP,0.09999999999999999,36059
20288,2016-02-04T00:00:00,PRCP,14.299999999999999,36059
20289,2016-02-05T00:00:00,PRCP,17.0,36059
20290,2016-02-06T00:00:00,PRCP,11.933333333333332,36059
20291,2016-02-07T00:00:00,PRCP,0.0,36059
20292,2016-02-08T00:00:00,PRCP,0.0,36059
20293,2016-02-09T00:00:00,PRCP,5.566666666666666,36059
20294,2016-02-10T00:00:00,PRCP,0.3333333333333333,36059
20295,2016-02-11T00:00:00,PRCP,0.15,36059
20296,2016-02-12T00:00:00,PRCP,0.0,36059
20297,2016-02-13T00:00:00,PRCP,0.0,36059
20298,2016-02-14T00:00:00,PRCP,0.0,36059
20299,2016-02-15T00:00:00,PRCP,0.0,36059
20300,2016-02-16T00:00:00,PRCP,14.9,36059
20301,2016-02-17T00:00:00,PRCP,11.533333333333333,36059
20302,2016-02-18T00:00:00,PRCP,0.09999999999999999,36059
20303,2016-02-19T00:00:00,PRCP,0.0,36059
20304,2016-02-20T00:00:00,PRCP,0.0,36059
20305,2016-02-21T00:00:00,PRCP,0.0,36059
20306,2016-02-22T00:00:00,PRCP,1.5999999999999999,36059
20307,2016-02-23T00:00:00,PRCP,0.09999999999999999,36059
20308,2016-02-24T00:00:00,PRCP,9.566666666666666,36059
20309,2016-02-25T00:00:00,PRCP,27.53333333333333,36059
20310,2016-02-26T00:00:00,PRCP,0.15,36059
20311,2016-02-27T00:00:00,PRCP,0.0,36059
20312,2016-02-28T00:00:00,PRCP,0.0,36059
20313,2016-02-29T00:00:00,PRCP,0.0,36059
20314,2016-03-01T00:00:00,PRCP,1.1333333333333335,36059
20315,2016-03-02T00:00:00,PRCP,5.75,36059
20316,2016-03-03T00:00:00,PRCP,0.0,36059
20317,2016-03-04T00:00:00,PRCP,1.3,36059
20318,2016-03-05T00:00:00,PRCP,1.7666666666666666,36059
20319,2016-03-06T00:00:00,PRCP,0.0,36059
20320,2016-03-07T00:00:00,PRCP,0.0,36059
20321,2016-03-08T00:00:00,PRCP,0.0,36059
20322,2016-03-09T00:00:00,PRCP,0.0,36059
20323,2016-03-10T00:00:00,PRCP,0.0,36059
20324,2016-03-11T00:00:00,PRCP,1.0333333333333334,36059
20325,2016-03-12T00:00:00,PRCP,0.0,36059
20326,2016-03-13T00:00:00,PRCP,0.0,36059
20327,2016-03-14T00:00:00,PRCP,4.075,36059
20328,2016-03-15T00:00:00,PRCP,16.5,36059
20329,2016-03-16T00:00:00,PRCP,0.075,36059
20330,2016-03-17T00:00:00,PRCP,1.1,36059
20331,2016-03-18T00:00:00,PRCP,0.4,36059
20332,2016-03-19T00:00:00,PRCP,0.0,36059
20333,2016-03-20T00:00:00,PRCP,0.0,36059
20334,2016-03-21T00:00:00,PRCP,2.966666666666667,36059
20335,2016-03-22T00:00:00,PRCP,0.0,36059
20336,2016-03-23T00:00:00,PRCP,0.0,36059
20337,2016-03-24T00:00:00,PRCP,0.0,36059
20338,2016-03-25T00:00:00,PRCP,0.075,36059
20339,2016-03-26T00:00:00,PRCP,0.0,36059
20340,2016-03-27T00:00:00,PRCP,0.0,36059
20341,2016-03-28T00:00:00,PRCP,8.524999999999999,36059
20342,2016-03-29T00:00:00,PRCP,6.8,36059
20343,2016-03-30T00:00:00,PRCP,0.0,36059
20344,2016-03-31T00:00:00,PRCP,0.0,36059
20345,2016-04-01T00:00:00,PRCP,0.325,36059
20346,2016-04-02T00:00:00,PRCP,4.125,36059
20347,2016-04-03T00:00:00,PRCP,12.033333333333333,36059
20348,2016-04-04T00:00:00,PRCP,0.9750000000000001,36059
20349,2016-04-05T00:00:00,PRCP,9.9,36059
20350,2016-04-06T00:00:00,PRCP,0.0,36059
20351,2016-04-07T00:00:00,PRCP,0.0,36059
20352,2016-04-08T00:00:00,PRCP,2.15,36059
20353,2016-04-09T00:00:00,PRCP,0.0,36059
20354,2016-04-10T00:00:00,PRCP,4.699999999999999,36059
20355,2016-04-11T00:00:00,PRCP,0.0,36059
20356,2016-04-12T00:00:00,PRCP,0.09999999999999999,36059
20357,2016-04-13T00:00:00,PRCP,5.566666666666666,36059
20358,2016-04-14T00:00:00,PRCP,0.0,36059
20359,2016-04-15T00:00:00,PRCP,0.0,36059
20360,2016-04-16T00:00:00,PRCP,0.0,36059
20361,2016-04-17T00:00:00,PRCP,0.0,36059
20362,2016-04-18T00:00:00,PRCP,0.0,36059
20363,2016-04-19T00:00:00,PRCP,0.0,36059
20364,2016-04-20T00:00:00,PRCP,0.0,36059
20365,2016-04-21T00:00:00,PRCP,0.0,36059
20366,2016-04-22T00:00:00,PRCP,0.0,36059
20367,2016-04-23T00:00:00,PRCP,7.325,36059
20368,2016-04-24T00:00:00,PRCP,0.0,36059
20369,2016-04-25T00:00:00,PRCP,0.0,36059
20370,2016-04-26T00:00:00,PRCP,3.466666666666667,36059
20371,2016-04-27T00:00:00,PRCP,0.9333333333333332,36059
20372,2016-04-28T00:00:00,PRCP,0.0,36059
20373,2016-04-29T00:00:00,PRCP,0.0,36059
20374,2016-04-30T00:00:00,PRCP,0.7250000000000001,36059
20375,2016-05-01T00:00:00,PRCP,0.95,36059
20376,2016-05-02T00:00:00,PRCP,4.9,36059
20377,2016-05-03T00:00:00,PRCP,16.225,36059
20378,2016-05-04T00:00:00,PRCP,3.3666666666666667,36059
20379,2016-05-05T00:00:00,PRCP,4.766666666666667,36059
20380,2016-05-06T00:00:00,PRCP,12.45,36059
20381,2016-05-07T00:00:00,PRCP,3.2,36059
20382,2016-05-08T00:00:00,PRCP,1.25,36059
20383,2016-05-09T00:00:00,PRCP,1.75,36059
20384,2016-05-10T00:00:00,PRCP,0.0,36059
20385,2016-05-11T00:00:00,PRCP,0.0,36059
20386,2016-05-12T00:00:00,PRCP,0.0,36059
20387,2016-05-13T00:00:00,PRCP,0.0,36059
20388,2016-05-14T00:00:00,PRCP,5.6000000000000005,36059
20389,2016-05-15T00:00:00,PRCP,1.775,36059
20390,2016-05-16T00:00:00,PRCP,0.09999999999999999,36059
20391,2016-05-17T00:00:00,PRCP,0.0,36059
20392,2016-05-18T00:00:00,PRCP,0.0,36059
20393,2016-05-19T00:00:00,PRCP,0.5333333333333333,36059
20394,2016-05-20T00:00:00,PRCP,0.0,36059
20395,2016-05-21T00:00:00,PRCP,0.0,36059
20396,2016-05-22T00:00:00,PRCP,4.875,36059
20397,2016-05-23T00:00:00,PRCP,0.3,36059
20398,2016-05-24T00:00:00,PRCP,11.175,36059
20399,2016-05-25T00:00:00,PRCP,1.325,36059
20400,2016-05-26T00:00:00,PRCP,0.0,36059
20401,2016-05-27T00:00:00,PRCP,0.0,36059
20402,2016-05-28T00:00:00,PRCP,0.0,36059
20403,2016-05-29T00:00:00,PRCP,0.0,36059
20404,2016-05-30T00:00:00,PRCP,19.28,36059
20405,2016-05-31T00:00:00,PRCP,1.9249999999999998,36059
20406,2016-06-01T00:00:00,PRCP,0.0,36059
20407,2016-06-02T00:00:00,PRCP,0.0,36059
20408,2016-06-03T00:00:00,PRCP,0.09999999999999999,36059
20409,2016-06-04T00:00:00,PRCP,0.43333333333333335,36059
20410,2016-06-05T00:00:00,PRCP,0.0,36059
20411,2016-06-06T00:00:00,PRCP,16.7,36059
20412,2016-06-07T00:00:00,PRCP,0.0,36059
20413,2016-06-08T00:00:00,PRCP,0.0,36059
20414,2016-06-09T00:00:00,PRCP,17.3,36059
20415,2016-06-10T00:00:00,PRCP,0.0,36059
20416,2016-06-11T00:00:00,PRCP,0.0,36059
20417,2016-06-12T00:00:00,PRCP,2.8,36059
20418,2016-06-13T00:00:00,PRCP,0.0,36059
20419,2016-06-14T00:00:00,PRCP,0.0,36059
20420,2016-06-15T00:00:00,PRCP,0.0,36059
20421,2016-06-16T00:00:00,PRCP,0.6,36059
20422,2016-06-17T00:00:00,PRCP,0.43333333333333335,36059
20423,2016-06-18T00:00:00,PRCP,0.0,36059
20424,2016-06-19T00:00:00,PRCP,0.0,36059
20425,2016-06-20T00:00:00,PRCP,0.0,36059
20426,2016-06-21T00:00:00,PRCP,0.0,36059
20427,2016-06-22T00:00:00,PRCP,0.0,36059
20428,2016-06-23T00:00:00,PRCP,0.0,36059
20429,2016-06-24T00:00:00,PRCP,0.0,36059
20430,2016-06-25T00:00:00,PRCP,0.0,36059
20431,2016-06-26T00:00:00,PRCP,0.0,36059
20432,2016-06-27T00:00:00,PRCP,0.0,36059
20433,2016-06-28T00:00:00,PRCP,9.066666666666666,36059
20434,2016-06-29T00:00:00,PRCP,1.0999999999999999,36059
20435,2016-06-30T00:00:00,PRCP,0.0,36059
20436,2016-07-01T00:00:00,PRCP,0.0,36059
20437,2016-07-02T00:00:00,PRCP,21.625,36059
20438,2016-07-03T00:00:00,PRCP,0.0,36059
20439,2016-07-04T00:00:00,PRCP,0.0,36059
20440,2016-07-05T00:00:00,PRCP,24.44,36059
20441,2016-07-06T00:00:00,PRCP,0.0,36059
20442,2016-07-07T00:00:00,PRCP,0.0,36059
20443,2016-07-08T00:00:00,PRCP,7.425,36059
20444,2016-07-09T00:00:00,PRCP,0.19999999999999998,36059
20445,2016-07-10T00:00:00,PRCP,4.45,36059
20446,2016-07-11T00:00:00,PRCP,0.0,36059
20447,2016-07-12T00:00:00,PRCP,0.0,36059
20448,2016-07-13T00:00:00,PRCP,0.0,36059
20449,2016-07-14T00:00:00,PRCP,1.475,36059
20450,2016-07-15T00:00:00,PRCP,9.15,36059
20451,2016-07-16T00:00:00,PRCP,0.0,36059
20452,2016-07-17T00:00:00,PRCP,1.4333333333333333,36059
20453,2016-07-18T00:00:00,PRCP,0.0,36059
20454,2016-07-19T00:00:00,PRCP,6.1000000000000005,36059
20455,2016-07-20T00:00:00,PRCP,0.0,36059
20456,2016-07-21T00:00:00,PRCP,0.0,36059
20457,2016-07-22T00:00:00,PRCP,0.0,36059
20458,2016-07-23T00:00:00,PRCP,0.0,36059
20459,2016-07-24T00:00:00,PRCP,0.0,36059
20460,2016-07-25T00:00:00,PRCP,1.3666666666666665,36059
20461,2016-07-26T00:00:00,PRCP,10.833333333333334,36059
20462,2016-07-27T00:00:00,PRCP,0.0,36059
20463,2016-07-28T00:00:00,PRCP,0.0,36059
20464,2016-07-29T00:00:00,PRCP,20.0,36059
20465,2016-07-30T00:00:00,PRCP,9.066666666666666,36059
20466,2016-07-31T00:00:00,PRCP,5.566666666666666,36059
20467,2016-08-01T00:00:00,PRCP,8.299999999999999,36059
20468,2016-08-02T00:00:00,PRCP,0.0,36059
20469,2016-08-03T00:00:00,PRCP,0.0,36059
20470,2016-08-04T00:00:00,PRCP,0.0,36059
20471,2016-08-05T00:00:00,PRCP,0.0,36059
20472,2016-08-06T00:00:00,PRCP,0.0,36059
20473,2016-08-07T00:00:00,PRCP,0.825,36059
20474,2016-08-08T00:00:00,PRCP,0.0,36059
20475,2016-08-09T00:00:00,PRCP,0.0,36059
20476,2016-08-10T00:00:00,PRCP,0.26666666666666666,36059
20477,2016-08-11T00:00:00,PRCP,4.05,36059
20478,2016-08-12T00:00:00,PRCP,2.65,36059
20479,2016-08-13T00:00:00,PRCP,0.0,36059
20480,2016-08-14T00:00:00,PRCP,0.5,36059
20481,2016-08-15T00:00:00,PRCP,0.0,36059
20482,2016-08-16T00:00:00,PRCP,0.0,36059
20483,2016-08-17T00:00:00,PRCP,0.0,36059
20484,2016-08-18T00:00:00,PRCP,0.2,36059
20485,2016-08-19T00:00:00,PRCP,0.0,36059
20486,2016-08-20T00:00:00,PRCP,0.25,36059
20487,2016-08-21T00:00:00,PRCP,17.740000000000002,36059
20488,2016-08-22T00:00:00,PRCP,6.266666666666667,36059
20489,2016-08-23T00:00:00,PRCP,0.0,36059
20490,2016-08-24T00:00:00,PRCP,0.0,36059
20491,2016-08-25T00:00:00,PRCP,0.0,36059
20492,2016-08-26T00:00:00,PRCP,0.0,36059
20493,2016-08-27T00:00:00,PRCP,0.0,36059
20494,2016-08-28T00:00:00,PRCP,0.0,36059
20495,2016-08-29T00:00:00,PRCP,0.0,36059
20496,2016-08-30T00:00:00,PRCP,0.0,36059
20497,2016-08-31T00:00:00,PRCP,0.0,36059
20498,2016-09-01T00:00:00,PRCP,5.3933333333333335,36059
20499,2016-09-02T00:00:00,PRCP,9.971428571428572,36059
20500,2016-09-03T00:00:00,PRCP,0.03571428571428571,36059
20501,2016-09-04T00:00:00,PRCP,0.0,36059
20502,2016-09-05T00:00:00,PRCP,0.0,36059
20503,2016-09-06T00:00:00,PRCP,0.19375,36059
20504,2016-09-07T00:00:00,PRCP,3.46875,36059
20505,2016-09-08T00:00:00,PRCP,0.0,36059
20506,2016-09-09T00:00:00,PRCP,0.0,36059
20507,2016-09-10T00:00:00,PRCP,1.60625,36059
20508,2016-09-11T00:00:00,PRCP,0.0,36059
20509,2016-09-12T00:00:00,PRCP,0.0,36059
20510,2016-09-13T00:00:00,PRCP,0.0,36059
20511,2016-09-14T00:00:00,PRCP,0.0,36059
20512,2016-01-01T00:00:00,PRCP,0.0,36061
20513,2016-01-01T00:00:00,TMAX,5.6,36061
20514,2016-01-01T00:00:00,TMIN,1.1,36061
20515,2016-01-02T00:00:00,PRCP,0.0,36061
20516,2016-01-02T00:00:00,TMAX,4.4,36061
20517,2016-01-02T00:00:00,TMIN,0.0,36061
20518,2016-01-03T00:00:00,PRCP,0.0,36061
20519,2016-01-03T00:00:00,TMAX,7.2,36061
20520,2016-01-03T00:00:00,TMIN,1.7,36061
20521,2016-01-04T00:00:00,PRCP,0.0,36061
20522,2016-01-04T00:00:00,TMAX,2.2,36061
20523,2016-01-04T00:00:00,TMIN,-9.9,36061
20524,2016-01-05T00:00:00,PRCP,0.0,36061
20525,2016-01-05T00:00:00,TMAX,-1.6,36061
20526,2016-01-05T00:00:00,TMIN,-11.6,36061
20527,2016-01-06T00:00:00,PRCP,0.0,36061
20528,2016-01-06T00:00:00,TMAX,5.0,36061
20529,2016-01-06T00:00:00,TMIN,-3.8,36061
20530,2016-01-07T00:00:00,PRCP,0.0,36061
20531,2016-01-07T00:00:00,TMAX,7.8,36061
20532,2016-01-07T00:00:00,TMIN,-0.5,36061
20533,2016-01-08T00:00:00,PRCP,0.0,36061
20534,2016-01-08T00:00:00,TMAX,7.8,36061
20535,2016-01-08T00:00:00,TMIN,-0.5,36061
20536,2016-01-09T00:00:00,PRCP,0.0,36061
20537,2016-01-09T00:00:00,TMAX,8.3,36061
20538,2016-01-09T00:00:00,TMIN,4.4,36061
20539,2016-01-10T00:00:00,PRCP,45.7,36061
20540,2016-01-10T00:00:00,TMAX,15.0,36061
20541,2016-01-10T00:00:00,TMIN,4.4,36061
20542,2016-01-11T00:00:00,PRCP,0.0,36061
20543,2016-01-11T00:00:00,TMAX,4.4,36061
20544,2016-01-11T00:00:00,TMIN,-3.2,36061
20545,2016-01-12T00:00:00,PRCP,0.0,36061
20546,2016-01-12T00:00:00,TMAX,6.7,36061
20547,2016-01-12T00:00:00,TMIN,-3.8,36061
20548,2016-01-13T00:00:00,PRCP,0.0,36061
20549,2016-01-13T00:00:00,TMAX,-1.0,36061
20550,2016-01-13T00:00:00,TMIN,-5.5,36061
20551,2016-01-14T00:00:00,PRCP,0.0,36061
20552,2016-01-14T00:00:00,TMAX,3.3,36061
20553,2016-01-14T00:00:00,TMIN,-5.5,36061
20554,2016-01-15T00:00:00,PRCP,0.0,36061
20555,2016-01-15T00:00:00,TMAX,10.6,36061
20556,2016-01-15T00:00:00,TMIN,1.1,36061
20557,2016-01-16T00:00:00,PRCP,6.1,36061
20558,2016-01-16T00:00:00,TMAX,11.1,36061
20559,2016-01-16T00:00:00,TMIN,5.6,36061
20560,2016-01-17T00:00:00,PRCP,1.3,36061
20561,2016-01-17T00:00:00,TMAX,5.6,36061
20562,2016-01-17T00:00:00,TMIN,-1.0,36061
20563,2016-01-18T00:00:00,PRCP,0.0,36061
20564,2016-01-18T00:00:00,TMAX,-0.5,36061
20565,2016-01-18T00:00:00,TMIN,-7.7,36061
20566,2016-01-19T00:00:00,PRCP,0.0,36061
20567,2016-01-19T00:00:00,TMAX,-2.1,36061
20568,2016-01-19T00:00:00,TMIN,-8.8,36061
20569,2016-01-20T00:00:00,PRCP,0.0,36061
20570,2016-01-20T00:00:00,TMAX,2.8,36061
20571,2016-01-20T00:00:00,TMIN,-2.7,36061
20572,2016-01-21T00:00:00,PRCP,0.0,36061
20573,2016-01-21T00:00:00,TMAX,2.2,36061
20574,2016-01-21T00:00:00,TMIN,-3.2,36061
20575,2016-01-22T00:00:00,PRCP,0.3,36061
20576,2016-01-22T00:00:00,TMAX,-1.0,36061
20577,2016-01-22T00:00:00,TMIN,-6.0,36061
20578,2016-01-23T00:00:00,PRCP,58.7,36061
20579,2016-01-23T00:00:00,TMAX,-2.7,36061
20580,2016-01-23T00:00:00,TMIN,-4.3,36061
